Accuracy,Kappa,degree,scale,C,Resample
0.5382513661202186,0.006297593419657436,2,0.001,0.5,Training1016
0.42349726775956287,-0.1458883580140665,3,0.001,0.5,Training1016
0.43169398907103823,-0.10863866721034553,1,0.01,0.5,Training1016
0.5655737704918032,0.08121506836338366,2,0.01,0.5,Training1016
0.5628415300546448,0.0727721831654948,3,0.01,0.5,Training1016
0.5355191256830601,8.350462487151945e-4,1,0.1,0.5,Training1016
0.5737704918032787,0.10260279139947187,2,0.1,0.5,Training1016
0.5546448087431693,0.047939740193418415,3,0.1,0.5,Training1016
0.5491803278688525,0.043402502772057754,1,0.001,1,Training1016
0.5355191256830601,8.350462487151945e-4,2,0.001,1,Training1016
0.5546448087431693,0.05655185501470715,3,0.001,1,Training1016
0.5273224043715847,-0.01467901669818271,1,0.01,1,Training1016
0.5546448087431693,0.05265665195159883,2,0.01,1,Training1016
0.5573770491803278,0.05573958466046601,3,0.01,1,Training1016
0.5437158469945356,0.022141874380059594,1,0.1,1,Training1016
0.5628415300546448,0.07883974076637498,2,0.1,1,Training1016
0.5628415300546448,0.0727721831654948,3,0.1,1,Training1016
0.5519125683060109,0.05220274751302685,1,0.001,0.25,Training1017
0.5382513661202186,0.016222922034545475,2,0.001,0.25,Training1017
0.5327868852459017,0.0038200744914526573,3,0.001,0.25,Training1017
0.5327868852459017,0,1,0.01,0.25,Training1017
0.5327868852459017,0.00153154015506866,2,0.01,0.25,Training1017
0.47540983606557374,-0.07380581278078299,3,0.01,0.25,Training1017
0.5409836065573771,0.020922900544568683,1,0.1,0.25,Training1017
0.5519125683060109,0.06913557271796768,2,0.1,0.25,Training1017
0.5327868852459017,0,3,0.1,0.25,Training1017
0.5437158469945356,0.0366903073286053,1,0.001,0.5,Training1017
0.5327868852459017,0,2,0.001,0.5,Training1017
0.5519125683060109,0.055067535656937575,3,0.001,0.5,Training1017
0.5327868852459017,0,1,0.01,0.5,Training1017
0.5327868852459017,0,2,0.01,0.5,Training1017
0.5573770491803278,0.06376125059213629,3,0.01,0.5,Training1017
0.5491803278688525,0.04461319411485529,1,0.1,0.5,Training1017
0.5601092896174863,0.07340315124068286,2,0.1,0.5,Training1017
0.5655737704918032,0.09583294490537883,3,0.1,0.5,Training1017
0.546448087431694,0.04282068248416691,1,0.001,1,Training1017
0.546448087431694,0.04137082268294987,2,0.001,1,Training1017
0.546448087431694,0.04282068248416691,3,0.001,1,Training1017
0.5409836065573771,0.02241724697128687,1,0.01,1,Training1017
0.5355191256830601,0.010779357054278365,2,0.01,1,Training1017
0.5546448087431693,0.054758056849510246,3,0.01,1,Training1017
0.5355191256830601,0.013038926429999148,1,0.1,1,Training1017
0.5519125683060109,0.04714734736641587,2,0.1,1,Training1017
0.5327868852459017,0,3,0.1,1,Training1017
0.5546448087431693,0.0703132304815333,1,0.001,0.25,Training1018
0.5491803278688525,0.03545759463344523,2,0.001,0.25,Training1018
0.5628415300546448,0.09073970560834715,3,0.001,0.25,Training1018
0.5382513661202186,0.01043099862413215,1,0.01,0.25,Training1018
0.5355191256830601,0,2,0.01,0.25,Training1018
0.5491803278688525,0.03785488958990534,3,0.01,0.25,Training1018
0.5519125683060109,0.04723809523809516,1,0.1,0.25,Training1018
0.5710382513661202,0.09574166745349817,2,0.1,0.25,Training1018
0.5355191256830601,0,3,0.1,0.25,Training1018
0.5355191256830601,0.0016686990565434646,1,0.001,0.5,Training1018
0.5355191256830601,0.0033318382776959072,2,0.001,0.5,Training1018
0.49453551912568305,-0.05175681133306412,3,0.001,0.5,Training1018
0.5355191256830601,0,1,0.01,0.5,Training1018
0.5409836065573771,0.0166954519286128,2,0.01,0.5,Training1018
0.5628415300546448,0.0727721831654948,3,0.01,0.5,Training1018
0.5355191256830601,8.350462487151945e-4,1,0.1,0.5,Training1018
0.5683060109289617,0.09773450664669524,2,0.1,0.5,Training1018
0.5655737704918032,0.08646510313647902,3,0.1,0.5,Training1018
0.5355191256830601,0,1,0.001,1,Training1018
0.5491803278688525,0.043402502772057754,2,0.001,1,Training1018
0.5683060109289617,0.095533033033033,3,0.001,1,Training1018
0.5655737704918032,0.08422245302615418,1,0.01,1,Training1018
0.5546448087431693,0.05187374845046235,2,0.01,1,Training1018
0.5355191256830601,0.0016686990565434646,3,0.01,1,Training1018
0.5519125683060109,0.04723809523809516,1,0.1,1,Training1018
0.5683060109289617,0.08586784698071437,2,0.1,1,Training1018
0.5546448087431693,0.05265665195159883,3,0.1,1,Training1018
0.5437158469945356,0.02699863096564664,1,0.001,0.25,Training1019
0.5491803278688525,0.04182400913908555,2,0.001,0.25,Training1019
0.5245901639344263,-0.01757637734884306,3,0.001,0.25,Training1019
0.5819672131147541,0.12093811811246098,1,0.01,0.25,Training1019
0.5491803278688525,0.037057116433332364,2,0.01,0.25,Training1019
0.5355191256830601,0,3,0.01,0.25,Training1019
0.5409836065573771,0.01751246324939295,1,0.1,0.25,Training1019
0.5519125683060109,0.040905023648216715,2,0.1,0.25,Training1019
0.5737704918032787,0.11490047746015986,3,0.1,0.25,Training1019
0.5355191256830601,0,1,0.001,0.5,Training1019
0.5,-0.047152997092023405,2,0.001,0.5,Training1019
0.546448087431694,0.03322512889058624,3,0.001,0.5,Training1019
0.5710382513661202,0.0964810214157676,1,0.01,0.5,Training1019
0.5327868852459017,-0.0037850842020848304,2,0.01,0.5,Training1019
0.5628415300546448,0.07353499557018094,3,0.01,0.5,Training1019
0.5355191256830601,0,1,0.1,0.5,Training1019
0.5683060109289617,0.09846595160887998,2,0.1,0.5,Training1019
0.5601092896174863,0.07346142960470434,3,0.1,0.5,Training1019
0.5628415300546448,0.08705412821152403,1,0.001,1,Training1019
0.5546448087431693,0.055775379063657135,2,0.001,1,Training1019
0.5027322404371585,-0.05820677384507856,3,0.001,1,Training1019
0.5355191256830601,0,1,0.01,1,Training1019
0.5601092896174863,0.06659274512909857,2,0.01,1,Training1019
0.5765027322404371,0.10063730619233312,3,0.01,1,Training1019
0.5519125683060109,0.04566268125158985,1,0.1,1,Training1019
0.5710382513661202,0.09277211152862412,2,0.1,1,Training1019
0.5628415300546448,0.09073970560834715,3,0.1,1,Training1019
0.5382513661202186,0,1,0.001,0.25,Training1020
0.4371584699453552,-0.07964601769911507,2,0.001,0.25,Training1020
0.5601092896174863,0.06759707585683072,3,0.001,0.25,Training1020
0.5382513661202186,0,1,0.01,0.25,Training1020
0.5819672131147541,0.118613655680423,2,0.01,0.25,Training1020
0.5382513661202186,0.001807442791208101,3,0.01,0.25,Training1020
0.4207650273224044,-0.1604103729847755,1,0.1,0.25,Training1020
0.5737704918032787,0.10014184397163114,2,0.1,0.25,Training1020
0.5846994535519126,0.13842341644726647,3,0.1,0.25,Training1020
0.43989071038251365,-0.10771547524138537,1,0.001,0.5,Training1020
0.5683060109289617,0.10129611786280407,2,0.001,0.5,Training1020
0.5382513661202186,0,3,0.001,0.5,Training1020
0.5382513661202186,0,1,0.01,0.5,Training1020
0.48360655737704916,-0.07269794994262349,2,0.01,0.5,Training1020
0.5491803278688525,0.03329598207139428,3,0.01,0.5,Training1020
0.5355191256830601,8.671355621928944e-4,1,0.1,0.5,Training1020
0.5737704918032787,0.10014184397163114,2,0.1,0.5,Training1020
0.4808743169398907,-0.07884203667504433,3,0.1,0.5,Training1020
0.5491803278688525,0.03846766232525562,1,0.001,1,Training1020
0.5437158469945356,0.021578357611653595,2,0.001,1,Training1020
0.5409836065573771,0.012621639849696522,3,0.001,1,Training1020
0.5409836065573771,0.006366956465531244,1,0.01,1,Training1020
0.5655737704918032,0.07343247460433704,2,0.01,1,Training1020
0.5437158469945356,0.016287378890784614,3,0.01,1,Training1020
0.5409836065573771,0.008162080201309657,1,0.1,1,Training1020
0.5409836065573771,0.006366956465531244,2,0.1,1,Training1020
0.5573770491803278,0.07451690444229377,3,0.1,1,Training1020
0.5409836065573771,0.0019477989871443237,1,0.001,0.25,Training1021
0.5382513661202186,-0.0025284450063212346,2,0.001,0.25,Training1021
0.5710382513661202,0.10520414836961581,3,0.001,0.25,Training1021
0.5765027322404371,0.10149196997054045,1,0.01,0.25,Training1021
0.5710382513661202,0.09420221318452653,2,0.01,0.25,Training1021
0.5765027322404371,0.0980635314318419,3,0.01,0.25,Training1021
0.5409836065573771,0.0019477989871443237,1,0.1,0.25,Training1021
0.5765027322404371,0.09720232980043919,2,0.1,0.25,Training1021
0.5655737704918032,0.08698107879130176,3,0.1,0.25,Training1021
0.5409836065573771,0,1,0.001,0.5,Training1021
0.5628415300546448,0.06852452758159942,2,0.001,0.5,Training1021
0.4918032786885246,-0.059581621217781315,3,0.001,0.5,Training1021
0.5655737704918032,0.0921089581578208,1,0.01,0.5,Training1021
0.5409836065573771,0.0019477989871443237,2,0.01,0.5,Training1021
0.5601092896174863,0.05412693826447065,3,0.01,0.5,Training1021
0.5546448087431693,0.044218014034413056,1,0.1,0.5,Training1021
0.5792349726775956,0.10345485779728948,2,0.1,0.5,Training1021
0.5737704918032787,0.08570330514988461,3,0.1,0.5,Training1021
0.5409836065573771,0.00678426051560405,1,0.001,1,Training1021
0.5710382513661202,0.10520414836961581,2,0.001,1,Training1021
0.5628415300546448,0.07993966817496208,3,0.001,1,Training1021
0.5573770491803278,0.05417304747320054,1,0.01,1,Training1021
0.44808743169398907,-0.12653135856646566,2,0.01,1,Training1021
0.5409836065573771,9.748488984206431e-4,3,0.01,1,Training1021
0.546448087431694,0.017656189367481458,1,0.1,1,Training1021
0.5710382513661202,0.08555332760431582,2,0.1,1,Training1021
0.5710382513661202,0.10352897126275389,3,0.1,1,Training1021
0.5409836065573771,9.748488984206431e-4,1,0.001,0.25,Training1022
0.5409836065573771,0,2,0.001,0.25,Training1022
0.505464480874317,-0.04624277456647404,3,0.001,0.25,Training1022
0.42896174863387976,-0.14618358356558495,1,0.01,0.25,Training1022
0.5273224043715847,-0.02129100938739977,2,0.01,0.25,Training1022
0.5491803278688525,0.03155970364668526,3,0.01,0.25,Training1022
0.5437158469945356,0.010298260954046472,1,0.1,0.25,Training1022
0.5519125683060109,0.030432254312851362,2,0.1,0.25,Training1022
0.5300546448087432,-0.009040200038469042,3,0.1,0.25,Training1022
0.5409836065573771,9.748488984206431e-4,1,0.001,0.5,Training1022
0.5409836065573771,0,2,0.001,0.5,Training1022
0.5491803278688525,0.026878081794450375,3,0.001,0.5,Training1022
0.5737704918032787,0.09526525955504847,1,0.01,0.5,Training1022
0.5546448087431693,0.04052880440026979,2,0.01,0.5,Training1022
0.5136612021857924,-0.034292246142122264,3,0.01,0.5,Training1022
0.5409836065573771,0,1,0.1,0.5,Training1022
0.5792349726775956,0.10855949895615848,2,0.1,0.5,Training1022
0.5737704918032787,0.09440426341834779,3,0.1,0.5,Training1022
0.5409836065573771,0,1,0.001,1,Training1022
0.5437158469945356,0.020763241372681075,2,0.001,1,Training1022
0.5409836065573771,0,3,0.001,1,Training1022
0.5573770491803278,0.055077452667813956,1,0.01,1,Training1022
0.5601092896174863,0.05594540036527916,2,0.01,1,Training1022
0.5409836065573771,0,3,0.01,1,Training1022
0.4262295081967213,-0.15115025161754153,1,0.1,1,Training1022
0.5491803278688525,0.02310006794137648,2,0.1,1,Training1022
0.5546448087431693,0.0657709292492717,3,0.1,1,Training1022
0.5382513661202186,0,1,0.001,0.25,Training1023
0.5409836065573771,0.006366956465531244,2,0.001,0.25,Training1023
0.5519125683060109,0.045571633010017286,3,0.001,0.25,Training1023
0.46174863387978143,-0.10562149231760048,1,0.01,0.25,Training1023
0.5382513661202186,0,2,0.01,0.25,Training1023
0.5792349726775956,0.12175511857645918,3,0.01,0.25,Training1023
0.5409836065573771,0.01084263698079236,1,0.1,0.25,Training1023
0.5710382513661202,0.08995597225301695,2,0.1,0.25,Training1023
0.5382513661202186,0,3,0.1,0.25,Training1023
0.5683060109289617,0.1005132991133924,1,0.001,0.5,Training1023
0.5382513661202186,0.013398411331227893,2,0.001,0.5,Training1023
0.5437158469945356,0.02332939183790868,3,0.001,0.5,Training1023
0.5382513661202186,0.006297593419657436,1,0.01,0.5,Training1023
0.41530054644808745,-0.1674467133700998,2,0.01,0.5,Training1023
0.5382513661202186,0,3,0.01,0.5,Training1023
0.5437158469945356,0.01894000192610198,1,0.1,0.5,Training1023
0.5437158469945356,0.014510979974847559,2,0.1,0.5,Training1023
0.43989071038251365,-0.13781808255739894,3,0.1,0.5,Training1023
0.5382513661202186,0,1,0.001,1,Training1023
0.546448087431694,0.02874316590465834,2,0.001,1,Training1023
0.4207650273224044,-0.16431079499414786,3,0.001,1,Training1023
0.5382513661202186,0,1,0.01,1,Training1023
0.5573770491803278,0.05468575619399881,2,0.01,1,Training1023
0.5765027322404371,0.09915203099691919,3,0.01,1,Training1023
0.5382513661202186,0.004506389416422738,1,0.1,1,Training1023
0.5409836065573771,0.009057211925866218,2,0.1,1,Training1023
0.5601092896174863,0.06511185149928594,3,0.1,1,Training1023
0.453551912568306,-0.10771465754668458,1,0.001,0.25,Training1024
0.5382513661202186,9.045388467131e-4,2,0.001,0.25,Training1024
0.5710382513661202,0.09477299221777602,3,0.001,0.25,Training1024
0.4453551912568306,-0.08791401880106607,1,0.01,0.25,Training1024
0.5491803278688525,0.03846766232525562,2,0.01,0.25,Training1024
0.5163934426229508,-0.03422842364060172,3,0.01,0.25,Training1024
0.42896174863387976,-0.10022149987055218,1,0.1,0.25,Training1024
0.5546448087431693,0.043298373905513325,2,0.1,0.25,Training1024
0.4781420765027322,-0.09739097673542452,3,0.1,0.25,Training1024
0.5382513661202186,0.001807442791208101,1,0.001,0.5,Training1024
0.5519125683060109,0.06062787567685973,2,0.001,0.5,Training1024
0.5382513661202186,0,3,0.001,0.5,Training1024
0.546448087431694,0.026127656846087314,1,0.01,0.5,Training1024
0.5437158469945356,0.02332939183790868,2,0.01,0.5,Training1024
0.5519125683060109,0.03786105857083303,3,0.01,0.5,Training1024
0.5491803278688525,0.03674992822279649,1,0.1,0.5,Training1024
0.5683060109289617,0.0821243770039045,2,0.1,0.5,Training1024
0.5683060109289617,0.07884927840963377,3,0.1,0.5,Training1024
0.5546448087431693,0.06921084656910158,1,0.001,1,Training1024
0.43169398907103823,-0.0945164907841389,2,0.001,1,Training1024
0.5601092896174863,0.08383345253272778,3,0.001,1,Training1024
0.48360655737704916,-0.07456426507596241,1,0.01,1,Training1024
0.5573770491803278,0.052994729276473286,2,0.01,1,Training1024
0.5710382513661202,0.08427091633466112,3,0.01,1,Training1024
0.5437158469945356,0.017173178967679763,1,0.1,1,Training1024
0.43169398907103823,-0.12625380950971984,2,0.1,1,Training1024
0.5218579234972678,-0.014380285705235758,3,0.1,1,Training1024
0.5655737704918032,0.08243196367191181,1,0.001,0.25,Training1025
0.5382513661202186,0,2,0.001,0.25,Training1025
0.5382513661202186,0,3,0.001,0.25,Training1025
0.5355191256830601,-9.33045912293459e-4,1,0.01,0.25,Training1025
0.5546448087431693,0.05349833412660626,2,0.01,0.25,Training1025
0.5382513661202186,0,3,0.01,0.25,Training1025
0.5136612021857924,-0.03222739804163897,1,0.1,0.25,Training1025
0.5628415300546448,0.066356302413826,2,0.1,0.25,Training1025
0.5628415300546448,0.07461837489333438,3,0.1,0.25,Training1025
0.5273224043715847,-0.01722199016804301,1,0.001,0.5,Training1025
0.546448087431694,0.02787289193254168,2,0.001,0.5,Training1025
0.43169398907103823,-0.14042604188513055,3,0.001,0.5,Training1025
0.5382513661202186,0.006297593419657436,1,0.01,0.5,Training1025
0.546448087431694,0.029611883085769133,2,0.01,0.5,Training1025
0.5382513661202186,0,3,0.01,0.5,Training1025
0.5382513661202186,0.004506389416422738,1,0.1,0.5,Training1025
0.5710382513661202,0.09477299221777602,2,0.1,0.5,Training1025
0.5683060109289617,0.08780010726567164,3,0.1,0.5,Training1025
0.5382513661202186,0,1,0.001,1,Training1025
0.5382513661202186,0,2,0.001,1,Training1025
0.5573770491803278,0.07045433167152662,3,0.001,1,Training1025
0.5409836065573771,0.019674117534517487,1,0.01,1,Training1025
0.5382513661202186,9.045388467131e-4,2,0.01,1,Training1025
0.5546448087431693,0.043298373905513325,3,0.01,1,Training1025
0.5409836065573771,0.006366956465531244,1,0.1,1,Training1025
0.5655737704918032,0.07999494103139716,2,0.1,1,Training1025
0.5655737704918032,0.07177720356014915,3,0.1,1,Training1025
0.5409836065573771,0.023193747219927577,1,0.001,0.25,Training1026
0.5683060109289617,0.09109769898151637,2,0.001,0.25,Training1026
0.5355191256830601,0,3,0.001,0.25,Training1026
0.5546448087431693,0.07181753119457311,1,0.01,0.25,Training1026
0.5573770491803278,0.06503090702661783,2,0.01,0.25,Training1026
0.5136612021857924,-0.03752070327430263,3,0.01,0.25,Training1026
0.5491803278688525,0.03785488958990534,1,0.1,0.25,Training1026
0.5683060109289617,0.0851158081255537,2,0.1,0.25,Training1026
0.5245901639344263,-0.011692190379360765,3,0.1,0.25,Training1026
0.5573770491803278,0.08085818813170444,1,0.001,0.5,Training1026
0.5710382513661202,0.09942638623326941,2,0.001,0.5,Training1026
0.5355191256830601,0,3,0.001,0.5,Training1026
0.5355191256830601,0,1,0.01,0.5,Training1026
0.5355191256830601,0,2,0.01,0.5,Training1026
0.5491803278688525,0.037057116433332364,3,0.01,0.5,Training1026
0.5382513661202186,0.016160330841418755,1,0.1,0.5,Training1026
0.5737704918032787,0.10770769519284853,2,0.1,0.5,Training1026
0.5655737704918032,0.07590434147425901,3,0.1,0.5,Training1026
0.5546448087431693,0.06955925013256785,1,0.001,1,Training1026
0.5245901639344263,-0.01757637734884306,2,0.001,1,Training1026
0.5355191256830601,0,3,0.001,1,Training1026
0.5355191256830601,0.0016686990565434646,1,0.01,1,Training1026
0.5409836065573771,0.018328118015198944,2,0.01,1,Training1026
0.5355191256830601,0,3,0.01,1,Training1026
0.5355191256830601,0,1,0.1,1,Training1026
0.5437158469945356,0.022141874380059594,2,0.1,1,Training1026
0.5601092896174863,0.08763509119623437,3,0.1,1,Training1026
0.5382513661202186,0.020212260415016704,1,0.001,0.25,Training1027
0.5355191256830601,8.350462487151945e-4,2,0.001,0.25,Training1027
0.5081967213114754,-0.035458317615993905,3,0.001,0.25,Training1027
0.4453551912568306,-0.12324252411332508,1,0.01,0.25,Training1027
0.5355191256830601,0,2,0.01,0.25,Training1027
0.5355191256830601,0.005816183049980946,3,0.01,0.25,Training1027
0.5327868852459017,-0.0037850842020848304,1,0.1,0.25,Training1027
0.5710382513661202,0.09574166745349817,2,0.1,0.25,Training1027
0.5683060109289617,0.09992528950317517,3,0.1,0.25,Training1027
0.5300546448087432,-0.00839366950727239,1,0.001,0.5,Training1027
0.5273224043715847,-0.016372917268612355,2,0.001,0.5,Training1027
0.4426229508196721,-0.09812919166960828,3,0.001,0.5,Training1027
0.505464480874317,-0.04505442498816861,1,0.01,0.5,Training1027
0.5437158469945356,0.02457629823497491,2,0.01,0.5,Training1027
0.5355191256830601,0.005816183049980946,3,0.01,0.5,Training1027
0.5355191256830601,0.008288173414089899,1,0.1,0.5,Training1027
0.5710382513661202,0.09425932347656119,2,0.1,0.5,Training1027
0.5683060109289617,0.09773450664669524,3,0.1,0.5,Training1027
0.546448087431694,0.034822393086357026,1,0.001,1,Training1027
0.5355191256830601,0,2,0.001,1,Training1027
0.5327868852459017,-0.005462198374192786,3,0.001,1,Training1027
0.5355191256830601,0,1,0.01,1,Training1027
0.5355191256830601,0.0016686990565434646,2,0.01,1,Training1027
0.5355191256830601,0,3,0.01,1,Training1027
0.5409836065573771,0.0215772388772198,1,0.1,1,Training1027
0.5546448087431693,0.05732705495686226,2,0.1,1,Training1027
0.5628415300546448,0.07429655390452086,3,0.1,1,Training1027
0.47540983606557374,-0.08454486526530242,1,0.001,0.25,Training1028
0.5382513661202186,0,2,0.001,0.25,Training1028
0.5382513661202186,0.01427888446215131,3,0.001,0.25,Training1028
0.5409836065573771,0.006366956465531244,1,0.01,0.25,Training1028
0.5382513661202186,0.004506389416422738,2,0.01,0.25,Training1028
0.4262295081967213,-0.13708317306269793,3,0.01,0.25,Training1028
0.5437158469945356,0.018057385213507658,1,0.1,0.25,Training1028
0.5546448087431693,0.044156759701348955,2,0.1,0.25,Training1028
0.5765027322404371,0.10154888980393394,3,0.1,0.25,Training1028
0.5382513661202186,0,1,0.001,0.5,Training1028
0.5355191256830601,-9.33045912293459e-4,2,0.001,0.5,Training1028
0.5382513661202186,0,3,0.001,0.5,Training1028
0.5683060109289617,0.0902111324376199,1,0.01,0.5,Training1028
0.5136612021857924,-0.02676122931442077,2,0.01,0.5,Training1028
0.5382513661202186,9.045388467131e-4,3,0.01,0.5,Training1028
0.5437158469945356,0.025944223107569653,1,0.1,0.5,Training1028
0.5628415300546448,0.06384883460689941,2,0.1,0.5,Training1028
0.5546448087431693,0.043298373905513325,3,0.1,0.5,Training1028
0.48360655737704916,-0.07176722134424111,1,0.001,1,Training1028
0.5027322404371585,-0.06012668300601583,2,0.001,1,Training1028
0.5382513661202186,0.01427888446215131,3,0.001,1,Training1028
0.5382513661202186,0,1,0.01,1,Training1028
0.5382513661202186,0,2,0.01,1,Training1028
0.5601092896174863,0.06094023904382444,3,0.01,1,Training1028
0.5382513661202186,0,1,0.1,1,Training1028
0.5409836065573771,0.009950729398125894,2,0.1,1,Training1028
0.5382513661202186,0,3,0.1,1,Training1028
0.5655737704918032,0.08566131414385811,1,0.001,0.25,Training1029
0.4918032786885246,-0.06631997744431573,2,0.001,0.25,Training1029
0.48360655737704916,-0.07643708568049555,3,0.001,0.25,Training1029
0.5382513661202186,9.045388467131e-4,1,0.01,0.25,Training1029
0.5409836065573771,0.006366956465531244,2,0.01,0.25,Training1029
0.5382513661202186,0,3,0.01,0.25,Training1029
0.5382513661202186,0,1,0.1,0.25,Training1029
0.48633879781420764,-0.07307944231309084,2,0.1,0.25,Training1029
0.5382513661202186,0,3,0.1,0.25,Training1029
0.5573770491803278,0.07208363329055657,1,0.001,0.5,Training1029
0.5382513661202186,0.004506389416422738,2,0.001,0.5,Training1029
0.5601092896174863,0.07659761180932063,3,0.001,0.5,Training1029
0.5273224043715847,-0.01722199016804301,1,0.01,0.5,Training1029
0.546448087431694,0.032208735544298955,2,0.01,0.5,Training1029
0.5491803278688525,0.035026045827873865,3,0.01,0.5,Training1029
0.5409836065573771,0.008162080201309657,1,0.1,0.5,Training1029
0.5819672131147541,0.12016466077993897,2,0.1,0.5,Training1029
0.5710382513661202,0.10111691643462739,3,0.1,0.5,Training1029
0.5409836065573771,0.006366956465531244,1,0.001,1,Training1029
0.4180327868852459,-0.12581232128931635,2,0.001,1,Training1029
0.5655737704918032,0.08162105861187384,3,0.001,1,Training1029
0.5327868852459017,-0.007274600057939138,1,0.01,1,Training1029
0.5437158469945356,0.01982103338785743,2,0.01,1,Training1029
0.5573770491803278,0.05129764152452842,3,0.01,1,Training1029
0.546448087431694,0.02525268730948195,1,0.1,1,Training1029
0.5683060109289617,0.08048974399745572,2,0.1,1,Training1029
0.5382513661202186,0,3,0.1,1,Training1029
0.5655737704918032,0.08806844892970177,1,0.001,0.25,Training1030
0.5409836065573771,0.012621639849696522,2,0.001,0.25,Training1030
0.5409836065573771,0.019674117534517487,3,0.001,0.25,Training1030
0.43989071038251365,-0.07483597398504434,1,0.01,0.25,Training1030
0.5382513661202186,0.006297593419657436,2,0.01,0.25,Training1030
0.4890710382513661,-0.07158290277125412,3,0.01,0.25,Training1030
0.546448087431694,0.02437614413720015,1,0.1,0.25,Training1030
0.5737704918032787,0.10251815523908314,2,0.1,0.25,Training1030
0.5710382513661202,0.08914814697397186,3,0.1,0.25,Training1030
0.4972677595628415,-0.07464973031628011,1,0.001,0.5,Training1030
0.43989071038251365,-0.1160196340919233,2,0.001,0.5,Training1030
0.5491803278688525,0.039324234036460785,3,0.001,0.5,Training1030
0.5792349726775956,0.13085582112567448,1,0.01,0.5,Training1030
0.546448087431694,0.032208735544298955,2,0.01,0.5,Training1030
0.5546448087431693,0.04586891852989125,3,0.01,0.5,Training1030
0.546448087431694,0.02525268730948195,1,0.1,0.5,Training1030
0.5409836065573771,0.006366956465531244,2,0.1,0.5,Training1030
0.5710382513661202,0.10814837808474295,3,0.1,0.5,Training1030
0.5,-0.05420719614694499,1,0.001,1,Training1030
0.4918032786885246,-0.06352132479300127,2,0.001,1,Training1030
0.4918032786885246,-0.05704791776652897,3,0.001,1,Training1030
0.5628415300546448,0.07543654678076342,1,0.01,1,Training1030
0.5382513661202186,0,2,0.01,1,Training1030
0.4207650273224044,-0.175173416532881,3,0.01,1,Training1030
0.5409836065573771,0.017920459990416943,1,0.1,1,Training1030
0.5628415300546448,0.07706855791962167,2,0.1,1,Training1030
0.5409836065573771,0.0072653298459752075,3,0.1,1,Training1030
0.5409836065573771,0.012621639849696522,1,0.001,0.25,Training1031
0.46174863387978143,-0.09620822817526695,2,0.001,0.25,Training1031
0.45901639344262296,-0.06592533756949966,3,0.001,0.25,Training1031
0.5409836065573771,0.006366956465531244,1,0.01,0.25,Training1031
0.4562841530054645,-0.1054548766050452,2,0.01,0.25,Training1031
0.5519125683060109,0.045571633010017286,3,0.01,0.25,Training1031
0.5382513661202186,0,1,0.1,0.25,Training1031
0.5683060109289617,0.0821243770039045,2,0.1,0.25,Training1031
0.5710382513661202,0.10425565081839427,3,0.1,0.25,Training1031
0.5109289617486339,-0.03848714453286001,1,0.001,0.5,Training1031
0.5355191256830601,-9.33045912293459e-4,2,0.001,0.5,Training1031
0.5655737704918032,0.08646510313647902,3,0.001,0.5,Training1031
0.5382513661202186,0,1,0.01,0.5,Training1031
0.5382513661202186,9.045388467131e-4,2,0.01,0.5,Training1031
0.5382513661202186,0,3,0.01,0.5,Training1031
0.5491803278688525,0.03242862178357432,1,0.1,0.5,Training1031
0.43989071038251365,-0.12823674475955626,2,0.1,0.5,Training1031
0.5737704918032787,0.10409540247920904,3,0.1,0.5,Training1031
0.5546448087431693,0.05181347150259054,1,0.001,1,Training1031
0.5382513661202186,0,2,0.001,1,Training1031
0.5355191256830601,-0.0018355714423726214,3,0.001,1,Training1031
0.5382513661202186,0.004506389416422738,1,0.01,1,Training1031
0.5491803278688525,0.0315597036466855,2,0.01,1,Training1031
0.5382513661202186,0,3,0.01,1,Training1031
0.546448087431694,0.02525268730948195,1,0.1,1,Training1031
0.5765027322404371,0.09593625498007946,2,0.1,1,Training1031
0.5710382513661202,0.0875281862355891,3,0.1,1,Training1031
0.5382513661202186,0,1,0.001,0.25,Training1032
0.5382513661202186,0,2,0.001,0.25,Training1032
0.5710382513661202,0.0971624296892184,3,0.001,0.25,Training1032
0.48360655737704916,-0.07643708568049555,1,0.01,0.25,Training1032
0.505464480874317,-0.048229374347289564,2,0.01,0.25,Training1032
0.48633879781420764,-0.07214310199756929,3,0.01,0.25,Training1032
0.5409836065573771,0.0214215233790624,1,0.1,0.25,Training1032
0.546448087431694,0.02085414987912973,2,0.1,0.25,Training1032
0.43989071038251365,-0.13300715774214017,3,0.1,0.25,Training1032
0.5655737704918032,0.08243196367191181,1,0.001,0.5,Training1032
0.5273224043715847,-0.01722199016804301,2,0.001,0.5,Training1032
0.5382513661202186,0,3,0.001,0.5,Training1032
0.5382513661202186,9.045388467131e-4,1,0.01,0.5,Training1032
0.5382513661202186,0.00540279787747232,2,0.01,0.5,Training1032
0.5382513661202186,0,3,0.01,0.5,Training1032
0.5519125683060109,0.03958526672853493,1,0.1,0.5,Training1032
0.5382513661202186,0,2,0.1,0.5,Training1032
0.5737704918032787,0.10566711569186418,3,0.1,0.5,Training1032
0.5382513661202186,0,1,0.001,1,Training1032
0.5491803278688525,0.03674992822279649,2,0.001,1,Training1032
0.4562841530054645,-0.10733724572019353,3,0.001,1,Training1032
0.5327868852459017,-0.008183253326460235,1,0.01,1,Training1032
0.42349726775956287,-0.15445331419858274,2,0.01,1,Training1032
