DataTimestamp;CornClose;CornHigh;CornLow;CornOpen;CornVolume;SoybeanClose;SoybeanHigh;SoybeanLow;SoybeanOpen;SoybeanVolume;WheatClose;WheatHigh;WheatLow;WheatOpen;WheatVolume;SP500Close;SP500High;SP500Low;SP500Open;SP500Volume;EURUSDClose;EURUSDHigh;EURUSDLow;EURUSDOpen;EURUSDVolume;BrentClose;BrentHigh;BrentLow;BrentOpen;BrentVolume;CornReturnsT;CornReturnsT1;CornReturnsT2;CornTP;CornVRR;CornRSI;CornMexp;SoybeanReturnsT;SoybeanReturnsT1;SoybeanReturnsT2;SoybeanTP;SoybeanVRR;SoybeanRSI;SoybeanMexp;WheatReturnsT;WheatReturnsT1;WheatReturnsT2;WheatTP;WheatVRR;WheatRSI;WheatMexp;BrentReturnsT;BrentReturnsT1;BrentReturnsT2;BrentTP;SP500VRR;SP500RSI;BrentMexp;SP500ReturnsT;SP500ReturnsT1;SP500ReturnsT2;SP500TP;EURUSDVRR;EURUSDRSI;SP500Mexp;EURUSDReturnsT;EURUSDReturnsT1;EURUSDReturnsT2;EURUSDTP;BrentVRR;BrentRSI;EURUSDMexp;ClassNextDay
29/07/2013;561,25;562;553,25;554;96575;1040,5;1050,25;1028,25;1040,75;117381;752,5;757,75;743;743,75;42772;1558,5;1569;1543,75;1557;2582191;1,318;1,3189;1,3104;1,3119;0;122,54;122,71;120,13;120,53;269866;0,013001752;-0,015226447;-0,010170329;558,8333333;0;52,00945626;564,9625;0,000240298;0,014524584;-0,032860613;1039,666667;0,274988704;73,11083123;984,9875;0,010016778;-0,008021433;-0,001330672;751,0833333;0,118229499;47,48953975;754,175;0,017784101;0,009515137;-0,010926336;121,7933333;0,532480648;66,0344067;119,165;0,000320873;-0,000320873;0,009347369;1557,083333;1;38,35021708;1559,1375;0,004715196;-0,006685939;0,002729756;1,315766667;0,5;38,25265643;1,329465;-1
30/07/2013;556,5;564;554,75;561,5;93541;1029,25;1056,75;1024;1054,75;92709;746;756,25;744;753,25;29909;1574;1576,75;1557;1557;1483598;1,3252;1,328;1,3164;1,3165;0;121,53;122,47;120,77;122,29;266915;-0,008499268;0,013001752;-0,015226447;558,4166667;0;52,44338498;565,475;-0,010870985;0,000240298;0,014524584;1036,666667;0,009079351;71,44615385;993,7;-0,008675396;0,010016778;-0,008021433;748,75;0;47,48953975;753,875;-0,008276361;0,017784101;0,009515137;121,59;0,517352745;58,73993368;119,3495;0,00989633;0,000320873;-0,000320873;1569,25;0,197052918;45,22821577;1558,275;0,005447955;0,004715196;-0,006685939;1,3232;0,5;44,94892168;1,32902;1
31/07/2013;562;562,5;553,75;555,25;112857;1027,75;1036;1013;1020,75;94585;751,25;753;744,75;746;31355;1587,5;1588,25;1574;1576;1849907;1,3265;1,3275;1,323;1,3253;0;119,4;120,96;118,4;120,93;325314;0,009834679;-0,008499268;0,013001752;559,4166667;0,09876821;51,22249389;565,725;-0,001458435;-0,010870985;0,000240298;1025,583333;0,022041956;67,7861549;1000,1875;0,007012886;-0,008675396;0,010016778;749,6666667;0,022138527;48,98373984;753,75;-0,017681945;-0,008276361;0,017784101;119,5866667;0,816727329;53,07359307;119,4205;0,008540302;0,00989633;0,000320873;1583,25;0,464783318;48,8372093;1558,05;0,000980503;0,005447955;0,004715196;1,325666667;0,5;48,00469484;1,32885;1
01/08/2013;565,5;566,5;559,25;561,75;110477;1031;1034,25;1021,5;1030;73051;752,75;757,25;746,75;752,75;43089;1593,75;1595,5;1582,75;1587,25;1843965;1,331;1,3324;1,3243;1,3266;0;119,57;120,1;118,54;119,37;238235;0,006208446;0,009834679;-0,008499268;563,75;0,086598592;56,60130719;566,9875;0,003157258;-0,001458435;-0,010870985;1028,916667;0;67,85225718;1006,7125;0,001994682;0,007012886;-0,008675396;752,25;0,20178823;52,77777778;754,075;0,001422773;-0,017681945;-0,008276361;119,4033333;0,3703286;51,92904656;119,464;0,003929278;0,008540302;0,00989633;1590,666667;0,460440389;49,48979592;1557,95;0,003386645;0,000980503;0,005447955;1,329233333;0,5;52,85215367;1,329095;-1
02/08/2013;559,25;565,75;549,25;565;201302;1068,75;1071,5;1014;1030,75;216901;757,75;759,75;742;752,5;54013;1590;1595;1586,25;1594,75;1354307;1,3299;1,3324;1,3256;1,331;0;120,61;121,17;119,31;119,78;249780;-0,011113695;0,006208446;0,009834679;558,0833333;0,551012686;52,90237467;567,5375;0,035960536;0,003157258;-0,001458435;1051,416667;0,882147325;70,0255102;1014,5625;0,006620349;0,001994682;0,007012886;753,1666667;0,369036683;54,24430642;754,5875;0,008660226;0,001422773;-0,017681945;120,3633333;0,429512483;54,0093339;119,5585;-0,002355714;0,003929278;0,008540302;1590,416667;0,102555838;50,78534031;1558,1;-0,000826788;0,003386645;0,000980503;1,3293;0,5;52,60718424;1,32932;-1
05/08/2013;552;558,75;551;557,75;95246;1054,25;1072,75;1053,5;1070,75;103430;746,25;757,75;744,75;757,75;42227;1593,5;1595,5;1585,5;1589,75;762611;1,3296;1,3321;1,3253;1,33;0;120,22;120,75;119,24;120,65;207037;-0,013048554;-0,011113695;0,006208446;553,9166667;0,008718151;46,31432545;566,875;-0,013660128;0,035960536;0,003157258;1060,166667;0,186296514;65,26315789;1020,3625;-0,015292851;0,006620349;0,001994682;749,5833333;0,188590851;46,812749;754,1875;-0,003238802;0,008660226;0,001422773;120,07;0,210396268;52,17206133;119,6095;0,002198839;-0,002355714;0,003929278;1591,5;0;59,73254086;1559,7375;-0,000225606;-0,000826788;0,003386645;1,329;0,5;46,90721649;1,32908;-1
06/08/2013;549,5;555;547;550,5;96537;1021;1048;1015,5;1046,75;122652;746;753,5;743,25;744,75;39528;1603;1615,5;1599,75;1603,5;1005353;1,3333;1,3385;1,3329;1,3365;0;118,6;120,01;118,07;119,51;282888;-0,004539272;-0,013048554;-0,011113695;550,5;0,015319401;47,98270893;566,525;-0,032047074;-0,013660128;0,035960536;1028,166667;0,304173719;60,93366093;1024,8125;-0,000335065;-0,015292851;0,006620349;747,5833333;0,147268663;49,0605428;754,075;-0,013566911;-0,003238802;0,008660226;118,8933333;0,599236172;48,6;119,5745;0,005944019;0,002198839;-0,002355714;1606,083333;0,133405511;63,58381503;1562,0875;0,002778927;-0,000225606;-0,000826788;1,3349;0,5;50,44025157;1,329115;-1
07/08/2013;547;561,5;546,25;550;142922;1015,25;1039,25;1004,75;1021,75;150137;747,75;756,75;746;746;39854;1610;1611,75;1599,75;1601,25;727287;1,3357;1,3369;1,3324;1,3336;0;117,43;118,44;116,95;118,23;304851;-0,004559971;-0,004539272;-0,013048554;551,5833333;0,252499118;39,77272727;564,95;-0,005647652;-0,032047074;-0,013660128;1019,75;0,472723036;55,3220339;1026,775;0,002343097;-0,000335065;-0,015292851;750,1666667;0,152259783;45,29147982;753,55;-0,009914075;-0,013566911;-0,003238802;117,6066667;0,711826524;47,2027972;119,5025;0,004357305;0,005944019;0,002198839;1607,166667;0;67,24137931;1565,0875;0,001798427;0,002778927;-0,000225606;1,335;0,5;51,41800247;1,32923;1
08/08/2013;549,25;550;545;547;98955;1020,5;1022,5;1007,75;1014,25;87033;751,25;752,75;746,75;747;25726;1629,5;1635;1605;1611;2330607;1,3521;1,3541;1,3337;1,3357;0;119,89;120,31;117,15;117,38;215629;0,004104909;-0,004559971;-0,004539272;548,0833333;0,027683324;43,41880342;563,9875;0,005157816;-0,005647652;-0,032047074;1016,916667;0,085743371;57,92387543;1029,6375;0,004669788;0,002343097;-0,000335065;750,25;0;50,23255814;753,575;0,020732244;-0,009914075;-0,013566911;119,1166667;0,291662749;55,2362949;119,641;0,01203904;0,004357305;0,005944019;1623,166667;0,864368183;69,68085106;1568,7875;0,01220344;0,001798427;0,002778927;1,346633333;0,5;55,82959641;1,32975;1
09/08/2013;552,5;556,25;548,5;550;118125;1012,25;1034;1004;1025,25;102649;761,75;767,25;751,5;752,25;77256;1629,25;1638,5;1625;1630,25;1860579;1,3529;1,3568;1,35;1,3521;0;118,47;120,76;118,17;120,05;301286;0,005899722;0,004104909;-0,004559971;552,4166667;0,125704994;41,62257496;562,8;-0,008117127;0,005157816;-0,005647652;1016,75;0,181507101;54,98595506;1031,4125;0,013879932;0,004669788;0,002343097;760,1666667;0,741449517;53,37690632;753,9625;-0,011914892;0,020732244;-0,009914075;119,1333333;0,795006346;54,90417136;119,7715;-0,000153433;0,01203904;0,004357305;1630,916667;0,610970703;75,17934003;1573,175;0,000591497;0,01220344;0,001798427;1,353233333;0,5;60,38186158;1,33062;-1
12/08/2013;544;553;543,5;552,5;117384;988;1013,25;984,5;1013,25;118735;751;764;748,5;761,75;47364;1614,25;1631,25;1613;1629;1767531;1,3522;1,3548;1,3497;1,3529;0;117,36;118,72;117,11;118,39;250360;-0,015504187;0,005899722;0,004104909;546,8333333;0,12191605;44,86692015;562,125;-0,024248157;-0,008117127;0,005157816;995,25;0,280153065;53,92561983;1032,8375;-0,014212766;0,013879932;0,004669788;754,5;0,311342609;52,46252677;754,25;-0,00941363;-0,011914892;0,020732244;117,73;0,495751457;50,6028636;119,7875;-0,009249334;-0,000153433;0,01203904;1619,5;0,56080746;65,93567251;1575,9;-0,000517541;0,000591497;0,01220344;1,352233333;0,5;59,8816568;1,331455;1
13/08/2013;546,25;548;541,25;543;85790;980,5;990,5;978,25;982,75;80316;758,25;761,5;750,25;750,25;41600;1604,5;1619,25;1601,25;1618,25;1671968;1,3492;1,3546;1,3479;1,3546;0;116,2;117,73;115,73;117,5;223392;0,0041275;-0,015504187;0,005899722;545,1666667;0;43,46978558;561,2875;-0,007620052;-0,024248157;-0,008117127;983,0833333;0,044551966;46,92482916;1031,825;0,009607495;-0,014212766;0,013879932;756,6666667;0,228406164;53,16455696;754,625;-0,009933289;-0,00941363;-0,011914892;116,5533333;0,337280228;45,76206765;119,676;-0,006058271;-0,009249334;-0,000153433;1608,333333;0,509288351;60,91954023;1577,8;-0,002221071;-0,000517541;0,000591497;1,350566667;0,5;56,74091442;1,33203;-1
14/08/2013;541,75;550;541;545,5;102415;985,25;995,5;978;979,25;73052;763;764,75;754,25;758,5;51099;1604,25;1612,75;1599,25;1605;1501832;1,3472;1,3518;1,3464;1,3492;0;115,74;116,25;114,91;116,05;259543;-0,008272106;0,0041275;-0,015504187;544,25;0,143924441;24,69437653;558,7;0,00483277;-0,007620052;-0,024248157;986,25;6,95E-06;35,87155963;1027,975;0,006244885;0,009607495;-0,014212766;760,6666667;0,492392781;45,85365854;754,2;-0,003966548;-0,009933289;-0,00941363;115,6333333;0,493475761;45,83174724;119,5665;-0,000155824;-0,006058271;-0,009249334;1605,416667;0,417566084;63,47305389;1580,05;-0,00148346;-0,002221071;-0,000517541;1,348466667;0,5;56,01851852;1,33255;1
15/08/2013;547,75;549,75;541,25;541,25;102257;994,5;1000,75;979,25;984,25;101566;775,25;779,75;762,25;762,25;72733;1597,5;1606,75;1596,25;1604;1639285;1,3525;1,3537;1,3461;1,3471;0;115,27;116,57;114,81;116,02;236195;0,011014338;-0,008272106;0,0041275;546,25;0,142556617;33,24468085;557,125;0,009344682;0,00483277;-0,007620052;991,5;0,19822732;40,72312084;1025,5375;0,015927527;0,006244885;0,009607495;772,4166667;0,912225888;53,02013423;754,5375;-0,004069094;-0,003966548;-0,009933289;115,55;0,339141471;37,8435518;119,279;-0,00421645;-0,000155824;-0,006058271;1600,166667;0,491668572;71,7428088;1583,2625;0,003926367;-0,00148346;-0,002221071;1,350766667;0,5;57,49440716;1,33322;1
16/08/2013;549,75;550,75;544;547,5;81835;989,5;995,5;984;992,75;72707;783;783,75;773,25;775,75;59338;1604,25;1609,25;1597,5;1598,25;1466733;1,3488;1,3531;1,3472;1,3523;0;115,64;115,9;114,81;114,91;183778;0,003644651;0,011014338;-0,008272106;548,1666667;0;36,74033149;555,925;-0,005040333;0,009344682;0,00483277;989,6666667;0;39,45386064;1022,7375;0,009947138;0,015927527;0,006244885;780;0,652280225;58,13449024;755,475;0,003204715;-0,004069094;-0,003966548;115,45;0;35,89184474;118,9555;0,00421645;-0,00421645;-0,000155824;1603,666667;0,398643811;72,25913621;1586,6125;-0,002739423;0,003926367;-0,00148346;1,3497;0,5;58,47554039;1,333965;-1
19/08/2013;547;552;546;549,5;96327;992,5;1000,5;984,25;989,25;91120;787,75;790,25;780,25;782,75;58687;1598,25;1607,25;1591,75;1606,25;1432245;1,3521;1,3564;1,3474;1,3488;0;115,48;116,38;114,97;115,52;232299;-0,005014827;0,003644651;0,011014338;548,3333333;0,121305465;35,13513514;554,55;0,003027248;-0,005040333;0,009344682;992,4166667;0,127696021;40,77578051;1020,3;0,006048085;0,009947138;0,015927527;786,0833333;0,639646808;62,52723312;756,9125;-0,001384562;0,003204715;-0,004069094;115,61;0,342817375;37,76961909;118,689;-0,003747077;0,00421645;-0,00421645;1599,083333;0,380050935;68,58552632;1589,4375;0,002443631;-0,002739423;0,003926367;1,351966667;0,5;67,28167282;1,33537;-1
20/08/2013;534,5;555;533,75;545,5;231380;955,5;989,75;953,75;985,5;169923;783,25;799,5;781,5;786;83642;1586;1592,75;1578,5;1586,75;2151896;1,3524;1,3555;1,3477;1,3491;0;114,94;115,37;113,66;115,07;226707;-0,023117072;-0,005014827;0,003644651;541,0833333;1;30,62200957;552,525;-0,037992249;0,003027248;-0,005040333;966,3333333;0,67420281;37,12316968;1016,5625;-0,005728851;0,006048085;0,009947138;788,0833333;1;60,29411765;758,1375;-0,004687102;-0,001384562;0,003204715;114,6566667;0,303307992;38,85741265;118,453;-0,007694157;-0,003747077;0,00421645;1585,75;0,768023035;65,66929134;1591,925;0,000221852;0,002443631;-0,002739423;1,351866667;0,5;69,26952141;1,3369;-1
21/08/2013;532;537,75;528,25;534,25;162610;940,75;951,5;936,25;951,25;123503;786;788,5;777,25;783;69331;1601,25;1604;1587;1590,25;1762715;1,3525;1,3587;1,3516;1,3527;0;114,65;115,19;113,67;114,92;223028;-0,004688241;-0,023117072;-0,005014827;532,6666667;0,54013842;31,9201995;550,7125;-0,015557334;-0,037992249;0,003027248;942,8333333;0,352275407;28,46781505;1010,625;0,003504863;-0,005728851;0,006048085;783,9166667;0,752900753;64,7826087;759,8375;-0,002526244;-0,004687102;-0,001384562;114,5033333;0,277314605;35,66569485;118,158;0,009569451;-0,007694157;-0,003747077;1597,416667;0,558211099;67,21804511;1594,7875;7,39E-05;0,000221852;0,002443631;1,354266667;0,5;73,76171352;1,338675;-1
22/08/2013;532;534;528;531,75;110682;946,5;954,75;936,5;940,25;128886;790,75;794,5;782,75;786;47061;1594,75;1603,5;1585;1603,25;1702460;1,358;1,3606;1,3504;1,3525;0;116,71;116,84;114,04;114,23;300526;0;-0,004688241;-0,023117072;531,3333333;0,192898459;33,86243386;549,1875;0,006093541;-0,015557334;-0,037992249;945,9166667;0,389607057;34,07482305;1006,6875;0,00602507;0,003504863;-0,005728851;789,3333333;0,368378341;66,73684211;761,825;0,017808216;-0,002526244;-0,004687102;115,8633333;0,824864345;44,06938584;118,0315;-0,00406759;0,009569451;-0,007694157;1594,416667;0,525726938;61,45339652;1596,6;0,004058297;7,39E-05;0,000221852;1,356333333;0,5;74,41253264;1,340545;1
23/08/2013;532,25;536,75;531;531,75;97170;961;962,5;943,75;945,75;116591;794;802,75;789,75;790,75;65937;1581,5;1596,5;1575;1594,75;2263290;1,3618;1,3645;1,3577;1,3581;0;115,92;116,99;115,48;116,43;226225;0,000469814;0;-0,004688241;533,3333333;0,102544385;37,39130435;548,1;0,015203438;0,006093541;-0,015557334;955,75;0,304339986;33,94123607;1002,725;0,004101599;0,00602507;0,003504863;795,5;0,694298639;71,12068966;764,275;-0,006791927;0,017808216;-0,002526244;116,13;0,299902498;39,37082936;117,8085;-0,00834322;-0,00406759;0,009569451;1584,333333;0,828076817;56,87134503;1597,775;0,002794325;0,004058297;7,39E-05;1,361333333;0,5;84,91620112;1,343045;1
26/08/2013;536,25;536,75;531,75;532,5;80706;967,75;970,75;952,75;959;107858;791,75;797,5;789;792,75;53311;1596,5;1597,75;1579,25;1579,75;1512965;1,3553;1,3631;1,3538;1,3618;0;116,45;116,8;115,51;115,53;165197;0,007487166;0,000469814;0;534,9166667;0;34,93975904;546,85;0,00699938;0,015203438;0,006093541;963,75;0,243775747;35,63672261;999,0875;-0,002837776;0,004101599;0,00602507;792,75;0,476293252;67,72009029;766,2375;0,004561698;-0,006791927;0,017808216;116,2533333;0;34,26356589;117,504;0,009439969;-0,00834322;-0,00406759;1591,166667;0,490031934;60,2425876;1599,675;-0,004784522;0,002794325;0,004058297;1,3574;0,5;75,93880389;1,34491;1
27/08/2013;542,25;542,5;534,5;535,75;148378;969,25;977,75;961,25;965;107027;799,5;801,25;791;792;42046;1579,5;1591,25;1578,25;1588,5;1599803;1,358;1,359;1,3542;1,3563;0;115,64;116,35;114,47;116,06;269025;0,011126679;0,007487166;0,000469814;539,75;0,449128582;41,54302671;546,1375;0,001548787;0,00699938;0,015203438;969,4166667;0,238012677;37,67967146;996,0875;0,009740847;-0,002837776;0,004101599;797,25;0,281787416;73,88392857;768,9125;-0,006980079;0,004561698;-0,006791927;115,4866667;0,64845082;34,62140992;117,2095;-0,010705392;0,009439969;-0,00834322;1583;0,544193299;51,47058824;1599,95;0,001990197;-0,004784522;0,002794325;1,357066667;0,5;74,33234421;1,34655;-1
28/08/2013;534,75;542,75;532,75;541,5;127958;961,5;978,5;956,5;969;149055;798,25;804,5;792,75;799;41468;1562,25;1583,25;1557,75;1578,75;2352160;1,3572;1,3606;1,3557;1,3579;0;116,1;116,69;115,46;115,77;194195;-0,013927802;0,011126679;0,007487166;536,75;0,313604205;34,20289855;544,775;-0,008028012;0,001548787;0,00699938;965,5;0,529481116;36,73673674;992,775;-0,001564701;0,009740847;-0,002837776;798,5;0,271807445;71,75925926;771,2625;0,003969972;-0,006980079;0,004561698;116,0833333;0,207641743;40,56064073;117,0445;-0,010981251;-0,010705392;0,009439969;1567,75;1;43,38138925;1598,6875;-0,000589275;0,001990197;-0,004784522;1,357833333;0,5;72,94469357;1,348085;1
29/08/2013;536,5;540;533,5;534,5;106370;960,5;965,75;954;960,25;128973;795,25;799,5;791,75;797,25;38560;1560,5;1570;1551,75;1559,75;2485975;1,3521;1,3604;1,3485;1,3572;0;114,22;116,36;113,79;116,1;283131;0,003267214;-0,013927802;0,011126679;536,6666667;0,170327993;32,84023669;543,325;-0,001040583;-0,008028012;0,001548787;960,0833333;0,390210411;35,75757576;989,25;-0,003765301;-0,001564701;0,009740847;795,5;0,221596795;69,40639269;773,3875;-0,016325475;0,003969972;-0,006980079;114,79;0,844472768;36,06044815;116,777;-0,001120807;-0,010981251;-0,010705392;1560,75;1;41,0738255;1597,025;-0,003764815;-0,000589275;0,001990197;1,353666667;0,5;65,62962963;1,34914;-1
30/08/2013;531,25;539,5;529,5;536;110458;960,75;974,75;958,25;959,25;150688;790,25;800,5;788,75;795,75;42908;1596,75;1599,5;1559,75;1560,25;2287318;1,3519;1,3546;1,3487;1,352;0;115,62;116,18;113,77;114,07;296858;-0,009833842;0,003267214;-0,013927802;533,4166667;0,197459416;33,23353293;541,925;0,000260247;-0,001040583;-0,008028012;964,5833333;0,802141623;24,28571429;983,85;-0,00630718;-0,003765301;-0,001564701;793,1666667;0,296671041;64,84018265;775,0125;0,012182538;-0,016325475;0,003969972;115,19;0,942765692;37,23785166;116,5275;0,022964031;-0,001120807;-0,010981251;1585,333333;0,8870425;51,54285714;1597,3625;-0,000147929;-0,003764815;-0,000589275;1,351733333;0,5;66,51651652;1,35024;-1
02/09/2013;526,25;530;525,5;529,5;95879;939,5;960,75;938,75;958,75;147378;797;800,25;787;789,75;50645;1610,75;1612;1584,75;1594,75;1558254;1,3539;1,3581;1,3518;1,3519;0;114,63;115,56;113,21;115,55;298216;-0,009456335;-0,009833842;0,003267214;527,25;0,100700851;34,15384615;540,6375;-0,022366411;0,000260247;-0,001040583;946,3333333;0,768093729;23,52941176;978,1125;0,008505328;-0,00630718;-0,003765301;794,75;0,430261068;74,22434368;777,55;-0,008599402;0,012182538;-0,016325475;114,4666667;0,952489725;36,12903226;116,248;0,008729596;0,022964031;-0,001120807;1602,5;0,472492563;53,76226827;1598,225;0,001478306;-0,000147929;-0,003764815;1,3546;0,5;67,78916545;1,351455;1
03/09/2013;530;530,5;525;525,75;87547;945,75;952,75;934,5;936,5;115468;797,25;801,25;791;796;32946;1616;1618,5;1592,5;1595,75;1509558;1,356;1,3597;1,3545;1,3559;0;115,02;115,23;113,67;113,98;170674;0,007100622;-0,009456335;-0,009833842;528,5;0,045402657;38,18181818;539,6625;0,006630445;-0,022366411;0,000260247;944,3333333;0,439855579;30,171278;974,35;0,000313627;0,008505328;-0,00630718;796,5;0,124663305;74,46300716;780,1125;0,003396476;-0,008599402;0,012182538;114,64;0,039218354;40,53911205;116,069;0,003254051;0,008729596;0,022964031;1609;0,44480374;52,88888889;1598,875;0,001549873;0,001478306;-0,000147929;1,356733333;0,5;67,01649175;1,35259;1
04/09/2013;536,5;537;529;529,5;132993;939,75;949,5;937;943,75;92847;790,5;798,25;790;796,5;34749;1603,75;1621,5;1601,25;1618;1872624;1,3524;1,357;1,3479;1,3559;0;113,82;115,07;113,48;114,8;240218;0,012189556;0,007100622;-0,009456335;534,1666667;0,34702072;43,93063584;539,1375;-0,006364381;0,006630445;-0,022366411;942,0833333;0,207167544;30,13157895;970,575;-0,008502649;0,000313627;0,008505328;792,9166667;0,155794599;69,476082;782,25;-0,010487773;0,003396476;-0,008599402;114,1233333;0,551264246;40,47493404;115,8885;-0,007609323;0,003254051;0,008729596;1608,833333;0,417923946;48,64277959;1598,5625;-0,002658398;0,001549873;0,001478306;1,352433333;0,5;62,29749632;1,353425;-1
05/09/2013;535,75;539;532;536;120313;949,25;952,25;938,75;939,75;119977;786,25;792,75;783;790,75;43387;1625;1628,75;1603;1606;1797067;1,3531;1,3567;1,3472;1,3523;0;114,9;115,58;113,36;113,49;235236;-0,001398928;0,012189556;0,007100622;535,5833333;0,262865524;42,05882353;538,4625;0,010058317;-0,006364381;0,006630445;946,75;0,486236833;31,66023166;967,0125;-0,005390849;-0,008502649;0,000313627;787,3333333;0,205953132;65,83710407;784;0,009443932;-0,010487773;0,003396476;114,6133333;0,51465585;35,79965851;115,639;0,013163179;-0,007609323;0,003254051;1618,916667;0,34621962;49,03017241;1598,3375;0,000517464;-0,002658398;0,001549873;1,352333333;0,5;50,95785441;1,353475;1
06/09/2013;536;539,5;534,5;535;109641;966;968,75;947,5;949;131533;790,75;798;785,25;786;55407;1639,5;1640,5;1618;1623,75;1669215;1,3674;1,3681;1,3515;1,3529;0;113,28;114,93;112,64;114,74;266625;0,000466527;-0,001398928;0,012189556;536,6666667;0,192037113;39,93902439;537,6375;0,017491635;0,010058317;-0,006364381;960,75;0,605106155;38,59432799;964,7;0,005707054;-0,005390849;-0,008502649;791,3333333;0,443052706;63,87559809;785,45;-0,014199555;0,009443932;-0,010487773;113,6166667;0,749491979;35,39673607;115,3795;0,008883502;0,013163179;-0,007609323;1632,666667;0,224886831;52,08121827;1598,85;0,01051287;0,000517464;-0,002658398;1,362333333;0,5;61,03500761;1,3542;-1
09/09/2013;534,5;540,75;533,75;535,5;113287;964;974,25;960,25;964;113246;810,5;811,25;790,5;790,5;71336;1648,25;1652;1638,75;1639,25;1537541;1,3684;1,3703;1,3659;1,3676;0;113,52;114,39;113,15;113,41;194736;-0,002802431;0,000466527;-0,001398928;536,3333333;0,216235051;43,66666667;537,1625;-0,00207254;0,017491635;0,010058317;966,1666667;0,416999259;43,35180055;963,5;0,024669479;0,005707054;-0,005390849;804,0833333;0,757258955;76,21145374;788,425;0,002116403;-0,014199555;0,009443932;113,6866667;0,218275462;38,63905325;115,1875;0,005322802;0,008883502;0,013163179;1646,333333;0,099926926;57,08333333;1600,55;0,000731048;0,01051287;0,000517464;1,3682;0,5;62,27272727;1,35501;1
10/09/2013;537;537,5;531;533,5;105735;976;976,75;961,25;961,75;99173;804,5;816;798,75;811,25;63582;1650;1654,25;1646,5;1649,75;1138916;1,3679;1,3688;1,365;1,3683;0;112,09;113,64;111,82;113,45;301917;0,004666364;-0,002802431;0,000466527;535,1666667;0,166113596;43,8538206;536,7;0,012371292;-0,00207254;0,017491635;971,3333333;0,272239138;48,78378378;963,275;-0,007430375;0,024669479;0,005707054;806,4166667;0,604308032;70,6013363;790,7375;-0,012676913;0,002116403;-0,014199555;112,5166667;1;38,0314502;114,982;0,001061169;0,005322802;0,008883502;1650,25;0;59,80603448;1602,825;-0,000365457;0,000731048;0,01051287;1,367233333;0,5;64,72440945;1,355945;-1
11/09/2013;531,25;537,5;530,5;536,25;94419;973;976,5;965,5;973,75;78150;805,5;809,25;800,75;804,5;32966;1661,25;1666,25;1647,75;1649,5;1844860;1,3781;1,3791;1,3661;1,368;0;110,71;112,71;110,52;111,88;347314;-0,010765374;0,004666364;-0,002802431;533,0833333;0,091011057;43,1372549;536,175;-0,003078504;0,012371292;-0,00207254;971,6666667;0,055988726;46,65757162;962,6625;0,001242236;-0,007430375;0,024669479;805,1666667;0,000394508;69,58525346;792,8625;-0,01238795;-0,012676913;0,002116403;111,3133333;1;36,09729132;114,7305;0,006795043;0,001061169;0,005322802;1658,416667;0,524063163;61,72839506;1605,675;0,007429022;-0,000365457;0,000731048;1,374433333;0,5;71,54811715;1,35749;1
12/09/2013;535,75;539,25;530,5;531;154657;979,5;988,25;967,75;970;101199;806,5;815,25;804,25;806;40363;1653,5;1661,25;1646,25;1661,25;1520034;1,3775;1,3792;1,3741;1,378;0;109,27;110,7;108,57;110,53;356194;0,008434914;-0,010765374;0,004666364;535,1666667;0,490801333;42;535,575;0,006658155;-0,003078504;0,012371292;978,5;0,293079329;45,84487535;961,9125;0,001240695;0,001242236;-0,007430375;808,6666667;0,146303456;66,06683805;794,425;-0,013092286;-0,01238795;-0,012676913;109,5133333;1;34,26023085;114,4305;-0,004676078;0,006795043;0,001061169;1653,666667;0,282925989;61,47540984;1608,475;-0,000435477;0,007429022;-0,000365457;1,376933333;0,5;68,65671642;1,35874;-1
13/09/2013;533,25;537,5;531,5;535;145523;979,25;986,75;975,25;978,5;74040;801,25;812,75;800,75;806,5;41986;1660,25;1663,5;1651,75;1654,5;1252875;1,38;1,3824;1,3764;1,3776;0;109,52;110,1;108,36;109,51;248742;-0,004677277;0,008434914;-0,010765374;534,0833333;0,430180389;39,07284768;534,75;-0,000255265;0,006658155;-0,003078504;980,4166667;0;47,08392603;961,4;-0,006530889;0,001240695;0,001242236;804,9166667;0,178317816;59,63060686;795,3375;0,002285297;-0,013092286;-0,01238795;109,3266667;0,437415247;33,843717;114,1245;0,00407394;-0,004676078;0,006795043;1658,5;0,084598373;61,47540984;1611,275;0,001813237;-0,000435477;0,007429022;1,3796;0,5;73,70820669;1,3603;-1
16/09/2013;533;535;532,5;533;114537;969;981,5;968,25;978,5;87605;795,5;806,75;795;801,75;41734;1665,75;1667,5;1654,5;1659,75;1253456;1,3803;1,3832;1,3774;1,3799;0;110,26;110,47;109,4;109,6;192632;-0,000468933;-0,004677277;0,008434914;533,5;0,224531107;40,4109589;534,05;-0,010522361;-0,000255265;0,006658155;972,9166667;0,141474505;43,57923497;960,225;-0,00720216;-0,006530889;0,001240695;799,0833333;0,17334701;54,04699739;795,725;0,006734032;0,002285297;-0,013092286;110,0433333;0,143641;36,62909836;113,8635;0,003307279;0,00407394;-0,004676078;1662,583333;0,085029683;63,86036961;1614,65;0,000217368;0,001813237;-0,000435477;1,3803;0,5;72,4522293;1,36171;-1
